id,user_id,week_start,week_end,average_stress_score,average_sleep_hours,average_screen_time,average_study_hours,high_stress_days,dominant_stress_level,stress_trend,main_trigger,created_at
2239,187,2026-02-12,2026-02-18,49.55,6.94,6.7,4.49,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
2240,187,2026-02-19,2026-02-25,53.99,7.03,6.97,4.86,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
2241,187,2026-02-26,2026-03-04,56.31,7.35,6.72,4.36,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
2242,187,2026-03-05,2026-03-11,53.36,7.01,6.8,4.51,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
2243,187,2026-03-12,2026-03-18,69.4,6.58,7.45,6.28,4,High,Decreasing,Academic Pressure,2026-03-18 21:00:00
2244,187,2026-03-19,2026-03-25,52.26,7.07,6.43,4.26,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2245,188,2026-01-01,2026-01-07,50.16,7.06,4.8,2.56,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
2246,188,2026-01-08,2026-01-14,52.54,6.8,5.8,2.94,0,Medium,Decreasing,Stable Routine,2026-01-14 21:00:00
2247,188,2026-01-15,2026-01-21,57.24,6.5,5.92,2.28,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
2248,188,2026-01-22,2026-01-28,52.79,6.58,6.55,2.19,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
2249,188,2026-01-29,2026-02-04,70.14,6.04,7.02,3.95,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
2250,188,2026-02-05,2026-02-11,58.17,6.71,6.36,3.36,0,Medium,Increasing,Academic Pressure,2026-02-11 21:00:00
2251,188,2026-02-12,2026-02-18,52.87,6.86,6.1,2.55,0,Medium,Increasing,Academic Pressure,2026-02-18 21:00:00
2252,188,2026-02-19,2026-02-25,54.1,6.66,6.03,2.96,0,Medium,Increasing,Academic Pressure,2026-02-25 21:00:00
2253,188,2026-02-26,2026-03-04,51.93,6.88,6.47,2.78,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
2254,188,2026-03-05,2026-03-11,56.31,6.39,6.24,2.82,1,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
2255,188,2026-03-12,2026-03-18,62.54,6.45,6.64,4.76,1,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
2256,188,2026-03-19,2026-03-25,54.11,6.92,7.34,2.58,0,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
2257,189,2026-01-01,2026-01-07,57.82,5.93,7.34,2.75,1,Medium,Decreasing,Low Mood,2026-01-07 21:00:00
2258,189,2026-01-08,2026-01-14,61.76,5.91,7.58,2.75,1,Medium,Stable,Low Mood,2026-01-14 21:00:00
2259,189,2026-01-15,2026-01-21,63.06,6.08,7.56,2.74,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
2260,189,2026-01-22,2026-01-28,60.6,5.86,7.27,1.94,0,Medium,Decreasing,Academic Pressure,2026-01-28 21:00:00
2261,189,2026-01-29,2026-02-04,75.49,5.2,8.1,4.4,5,High,Decreasing,Academic Pressure,2026-02-04 21:00:00
2262,189,2026-02-05,2026-02-11,59.63,6.07,6.63,3.19,0,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
2263,189,2026-02-12,2026-02-18,57.6,6.13,7.0,2.9,0,Medium,Increasing,Low Mood,2026-02-18 21:00:00
2264,189,2026-02-19,2026-02-25,59.29,5.73,7.68,3.2,1,Medium,Stable,Sleep Deficit,2026-02-25 21:00:00
2265,189,2026-02-26,2026-03-04,58.93,6.35,7.03,2.58,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
2266,189,2026-03-05,2026-03-11,68.14,5.92,6.84,1.87,4,High,Decreasing,Academic Pressure,2026-03-11 21:00:00
2267,189,2026-03-12,2026-03-18,70.84,5.72,7.94,4.07,4,High,Stable,Academic Pressure,2026-03-18 21:00:00
2268,189,2026-03-19,2026-03-25,64.37,5.97,7.66,3.12,2,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
2269,190,2026-01-01,2026-01-07,47.62,6.53,5.47,5.4,0,Medium,Stable,Stable Routine,2026-01-07 21:00:00
2270,190,2026-01-08,2026-01-14,46.44,6.27,6.39,4.91,0,Medium,Decreasing,Stable Routine,2026-01-14 21:00:00
2271,190,2026-01-15,2026-01-21,52.21,6.26,5.4,4.96,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
2272,190,2026-01-22,2026-01-28,49.2,7.02,5.68,5.51,0,Medium,Increasing,Low Mood,2026-01-28 21:00:00
2273,190,2026-01-29,2026-02-04,65.33,5.9,6.73,7.41,3,Medium,Stable,Low Mood,2026-02-04 21:00:00
2274,190,2026-02-05,2026-02-11,46.74,6.81,5.45,5.79,0,Medium,Stable,Stable Routine,2026-02-11 21:00:00
2275,190,2026-02-12,2026-02-18,44.93,6.79,5.58,5.64,0,Medium,Decreasing,Low Mood,2026-02-18 21:00:00
2276,190,2026-02-19,2026-02-25,43.43,6.52,5.71,5.58,0,Medium,Decreasing,Stable Routine,2026-02-25 21:00:00
2277,190,2026-02-26,2026-03-04,46.13,6.61,5.83,6.6,0,Medium,Increasing,Stable Routine,2026-03-04 21:00:00
2278,190,2026-03-05,2026-03-11,53.35,6.35,5.38,5.91,0,Medium,Stable,Stable Routine,2026-03-11 21:00:00
2279,190,2026-03-12,2026-03-18,64.75,5.58,7.25,7.39,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
2280,190,2026-03-19,2026-03-25,48.3,6.5,5.71,5.73,0,Medium,Stable,Stable Routine,2026-03-25 21:00:00
2281,191,2026-01-01,2026-01-07,53.48,5.97,5.86,2.66,0,Medium,Increasing,Sleep Deficit,2026-01-07 21:00:00
2282,191,2026-01-08,2026-01-14,53.55,6.31,6.07,3.42,0,Medium,Increasing,Stable Routine,2026-01-14 21:00:00
2283,191,2026-01-15,2026-01-21,52.15,6.26,6.02,2.52,0,Medium,Stable,Financial Worry,2026-01-21 21:00:00
2284,191,2026-01-22,2026-01-28,47.9,6.34,5.36,2.47,0,Medium,Stable,Low Physical Activity,2026-01-28 21:00:00
2285,191,2026-01-29,2026-02-04,64.1,5.64,6.69,4.52,1,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
2286,191,2026-02-05,2026-02-11,49.02,5.94,5.49,2.82,0,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
2287,191,2026-02-12,2026-02-18,52.0,6.26,6.22,3.54,0,Medium,Stable,Low Physical Activity,2026-02-18 21:00:00
2288,191,2026-02-19,2026-02-25,53.78,6.52,6.13,2.65,0,Medium,Increasing,Low Mood,2026-02-25 21:00:00
2289,191,2026-02-26,2026-03-04,54.53,6.0,6.06,2.22,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
2290,191,2026-03-05,2026-03-11,52.79,6.22,6.78,2.57,0,Medium,Decreasing,Low Mood,2026-03-11 21:00:00
2291,191,2026-03-12,2026-03-18,64.98,5.71,5.75,4.11,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
2292,191,2026-03-19,2026-03-25,53.21,6.01,5.95,2.52,0,Medium,Stable,Stable Routine,2026-03-25 21:00:00
2293,192,2026-01-01,2026-01-07,58.09,5.71,7.19,4.16,0,Medium,Decreasing,Low Mood,2026-01-07 21:00:00
2294,192,2026-01-08,2026-01-14,56.89,5.81,7.01,4.2,1,Medium,Stable,Sleep Deficit,2026-01-14 21:00:00
2295,192,2026-01-15,2026-01-21,54.34,6.16,6.81,4.04,0,Medium,Stable,Sleep Deficit,2026-01-21 21:00:00
2296,192,2026-01-22,2026-01-28,53.01,6.45,6.91,3.2,0,Medium,Stable,Sleep Deficit,2026-01-28 21:00:00
2297,192,2026-01-29,2026-02-04,71.88,5.51,7.71,5.91,6,High,Decreasing,Academic Pressure,2026-02-04 21:00:00
2298,192,2026-02-05,2026-02-11,55.65,6.12,7.38,4.45,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
2299,192,2026-02-12,2026-02-18,56.04,6.53,7.68,3.46,1,Medium,Stable,Low Mood,2026-02-18 21:00:00
2300,192,2026-02-19,2026-02-25,63.11,5.55,7.48,3.7,2,Medium,Stable,Sleep Deficit,2026-02-25 21:00:00
2301,192,2026-02-26,2026-03-04,55.74,6.04,6.95,4.13,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
2302,192,2026-03-05,2026-03-11,51.11,6.26,6.61,3.64,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
2303,192,2026-03-12,2026-03-18,73.07,5.24,8.74,5.89,5,High,Stable,Academic Pressure,2026-03-18 21:00:00
2304,192,2026-03-19,2026-03-25,56.31,5.89,8.08,4.41,1,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
2305,193,2026-01-01,2026-01-07,57.37,6.72,5.74,3.09,1,Medium,Increasing,Academic Pressure,2026-01-07 21:00:00
2306,193,2026-01-08,2026-01-14,55.39,7.16,6.05,3.2,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
2307,193,2026-01-15,2026-01-21,52.28,7.27,5.47,2.79,0,Medium,Increasing,Academic Pressure,2026-01-21 21:00:00
2308,193,2026-01-22,2026-01-28,51.55,7.25,5.63,3.06,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
2309,193,2026-01-29,2026-02-04,64.95,6.57,6.44,5.49,2,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
2310,193,2026-02-05,2026-02-11,54.52,6.97,5.49,3.07,1,Medium,Stable,Low Mood,2026-02-11 21:00:00
2311,193,2026-02-12,2026-02-18,50.52,7.29,4.89,3.42,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
2312,193,2026-02-19,2026-02-25,52.45,6.86,5.39,3.9,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
2313,193,2026-02-26,2026-03-04,58.2,6.97,5.8,3.59,1,Medium,Increasing,Low Mood,2026-03-04 21:00:00
2314,193,2026-03-05,2026-03-11,51.4,6.77,6.09,3.56,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
2315,193,2026-03-12,2026-03-18,66.56,6.26,6.17,4.05,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
2316,193,2026-03-19,2026-03-25,53.0,6.75,5.46,4.09,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2317,194,2026-01-01,2026-01-07,55.27,6.28,5.43,3.66,1,Medium,Decreasing,Academic Pressure,2026-01-07 21:00:00
2318,194,2026-01-08,2026-01-14,49.45,6.54,5.01,4.01,0,Medium,Stable,Stable Routine,2026-01-14 21:00:00
2319,194,2026-01-15,2026-01-21,50.79,6.68,5.15,4.0,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
2320,194,2026-01-22,2026-01-28,54.32,6.37,5.36,3.28,1,Medium,Increasing,Low Mood,2026-01-28 21:00:00
2321,194,2026-01-29,2026-02-04,70.27,5.66,6.16,5.49,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
2322,194,2026-02-05,2026-02-11,52.19,6.85,5.85,4.1,0,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
2323,194,2026-02-12,2026-02-18,55.72,6.33,4.77,3.41,1,Medium,Increasing,Academic Pressure,2026-02-18 21:00:00
2324,194,2026-02-19,2026-02-25,54.73,6.26,4.51,3.91,0,Medium,Increasing,Academic Pressure,2026-02-25 21:00:00
2325,194,2026-02-26,2026-03-04,55.99,6.75,5.7,3.52,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
2326,194,2026-03-05,2026-03-11,56.5,6.05,5.68,3.42,1,Medium,Decreasing,Academic Pressure,2026-03-11 21:00:00
2327,194,2026-03-12,2026-03-18,70.82,5.58,6.44,6.04,3,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
2328,194,2026-03-19,2026-03-25,53.59,6.63,5.13,3.77,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2329,195,2026-01-01,2026-01-07,65.15,5.57,5.88,4.75,1,Medium,Increasing,Academic Pressure,2026-01-07 21:00:00
2330,195,2026-01-08,2026-01-14,59.61,5.3,5.98,4.34,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
2331,195,2026-01-15,2026-01-21,60.02,5.98,6.7,4.31,1,Medium,Decreasing,Academic Pressure,2026-01-21 21:00:00
2332,195,2026-01-22,2026-01-28,59.31,6.06,6.28,4.22,1,Medium,Increasing,Low Mood,2026-01-28 21:00:00
2333,195,2026-01-29,2026-02-04,72.5,5.1,7.37,6.13,5,High,Increasing,Academic Pressure,2026-02-04 21:00:00
2334,195,2026-02-05,2026-02-11,64.51,5.38,6.14,4.38,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
2335,195,2026-02-12,2026-02-18,58.41,6.16,6.42,5.01,0,Medium,Decreasing,Academic Pressure,2026-02-18 21:00:00
2336,195,2026-02-19,2026-02-25,60.1,5.58,6.33,3.76,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
2337,195,2026-02-26,2026-03-04,57.43,5.8,6.05,4.23,1,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
2338,195,2026-03-05,2026-03-11,60.58,5.38,5.87,4.42,1,Medium,Decreasing,Academic Pressure,2026-03-11 21:00:00
2339,195,2026-03-12,2026-03-18,71.62,5.26,7.12,5.75,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
2340,195,2026-03-19,2026-03-25,59.24,5.65,5.89,4.47,1,Medium,Stable,Sleep Deficit,2026-03-25 21:00:00
2341,196,2026-01-01,2026-01-07,47.31,7.42,5.48,4.74,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
2342,196,2026-01-08,2026-01-14,47.84,7.92,5.57,4.63,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
2343,196,2026-01-15,2026-01-21,45.29,7.99,5.79,5.47,0,Medium,Increasing,Stable Routine,2026-01-21 21:00:00
2344,196,2026-01-22,2026-01-28,47.16,7.51,6.0,4.64,0,Medium,Increasing,Low Mood,2026-01-28 21:00:00
2345,196,2026-01-29,2026-02-04,65.54,6.98,6.64,7.67,3,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
2346,196,2026-02-05,2026-02-11,51.77,7.69,5.41,5.19,0,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
2347,196,2026-02-12,2026-02-18,43.83,7.95,5.92,4.96,0,Medium,Decreasing,Stable Routine,2026-02-18 21:00:00
2348,196,2026-02-19,2026-02-25,49.26,7.21,5.6,4.9,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
2349,196,2026-02-26,2026-03-04,48.51,7.74,6.03,5.4,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
2350,196,2026-03-05,2026-03-11,47.63,7.37,5.06,5.12,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
2351,196,2026-03-12,2026-03-18,59.45,7.27,6.55,6.66,1,Medium,Stable,Low Mood,2026-03-18 21:00:00
2352,196,2026-03-19,2026-03-25,49.06,7.68,6.04,4.98,0,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
2353,197,2026-01-01,2026-01-07,43.2,6.94,2.98,5.85,0,Medium,Stable,Stable Routine,2026-01-07 21:00:00
2354,197,2026-01-08,2026-01-14,50.89,7.27,3.06,6.56,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
2355,197,2026-01-15,2026-01-21,42.97,7.14,2.45,6.33,0,Medium,Stable,Stable Routine,2026-01-21 21:00:00
2356,197,2026-01-22,2026-01-28,47.6,6.98,3.47,6.65,0,Medium,Stable,Low Physical Activity,2026-01-28 21:00:00
2357,197,2026-01-29,2026-02-04,59.25,6.37,3.66,7.68,1,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
2358,197,2026-02-05,2026-02-11,46.67,6.99,2.93,6.3,0,Medium,Stable,Low Mood,2026-02-11 21:00:00
2359,197,2026-02-12,2026-02-18,48.92,7.12,3.55,5.88,0,Medium,Increasing,Low Mood,2026-02-18 21:00:00
2360,197,2026-02-19,2026-02-25,47.6,7.24,3.69,6.53,0,Medium,Stable,Stable Routine,2026-02-25 21:00:00
2361,197,2026-02-26,2026-03-04,45.74,7.19,2.87,5.85,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
2362,197,2026-03-05,2026-03-11,49.08,7.27,3.31,6.32,0,Medium,Increasing,Low Mood,2026-03-11 21:00:00
2363,197,2026-03-12,2026-03-18,57.72,6.97,3.86,8.57,0,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
2364,197,2026-03-19,2026-03-25,48.45,7.15,3.32,6.63,0,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
2365,198,2026-01-01,2026-01-07,58.84,6.04,8.1,3.24,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
2366,198,2026-01-08,2026-01-14,58.0,6.05,7.55,2.72,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
2367,198,2026-01-15,2026-01-21,61.11,5.73,8.16,3.16,1,Medium,Increasing,Academic Pressure,2026-01-21 21:00:00
2368,198,2026-01-22,2026-01-28,55.92,6.03,7.73,2.57,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
2369,198,2026-01-29,2026-02-04,72.28,5.33,9.65,5.24,5,High,Increasing,Academic Pressure,2026-02-04 21:00:00
2370,198,2026-02-05,2026-02-11,62.1,6.21,8.99,2.86,2,Medium,Stable,Low Mood,2026-02-11 21:00:00
2371,198,2026-02-12,2026-02-18,57.37,5.7,9.36,2.27,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
2372,198,2026-02-19,2026-02-25,61.53,6.19,8.62,2.28,1,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
2373,198,2026-02-26,2026-03-04,58.32,6.33,7.54,2.9,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
2374,198,2026-03-05,2026-03-11,59.07,5.76,8.48,2.69,1,Medium,Stable,Sleep Deficit,2026-03-11 21:00:00
2375,198,2026-03-12,2026-03-18,72.21,5.89,9.81,4.37,5,High,Decreasing,Academic Pressure,2026-03-18 21:00:00
2376,198,2026-03-19,2026-03-25,58.37,6.13,8.7,2.76,1,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
2377,199,2026-01-01,2026-01-07,53.43,7.36,8.23,3.4,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
2378,199,2026-01-08,2026-01-14,60.61,7.0,7.55,3.72,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
2379,199,2026-01-15,2026-01-21,50.74,7.69,8.46,3.55,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
2380,199,2026-01-22,2026-01-28,54.65,7.22,9.08,3.14,0,Medium,Increasing,Low Mood,2026-01-28 21:00:00
2381,199,2026-01-29,2026-02-04,69.1,6.97,9.53,5.38,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
2382,199,2026-02-05,2026-02-11,57.54,7.81,8.12,4.79,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
2383,199,2026-02-12,2026-02-18,55.58,7.35,8.5,3.03,0,Medium,Stable,High Screen Time,2026-02-18 21:00:00
2384,199,2026-02-19,2026-02-25,55.71,6.83,8.36,3.94,0,Medium,Stable,High Screen Time,2026-02-25 21:00:00
2385,199,2026-02-26,2026-03-04,52.97,7.6,7.82,4.2,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
2386,199,2026-03-05,2026-03-11,55.95,7.3,8.09,3.84,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
2387,199,2026-03-12,2026-03-18,70.13,6.69,9.07,5.78,4,High,Increasing,Academic Pressure,2026-03-18 21:00:00
2388,199,2026-03-19,2026-03-25,55.83,7.34,8.23,4.19,0,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
2389,200,2026-01-01,2026-01-07,53.16,6.7,5.94,3.69,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
2390,200,2026-01-08,2026-01-14,53.21,6.74,6.56,3.98,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
2391,200,2026-01-15,2026-01-21,55.97,7.23,6.78,4.09,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
2392,200,2026-01-22,2026-01-28,57.1,6.52,6.37,3.92,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
2393,200,2026-01-29,2026-02-04,68.1,6.11,7.43,5.87,5,High,Decreasing,Academic Pressure,2026-02-04 21:00:00
2394,200,2026-02-05,2026-02-11,57.02,6.74,6.49,3.66,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
2395,200,2026-02-12,2026-02-18,51.41,6.51,6.08,3.96,0,Medium,Decreasing,Academic Pressure,2026-02-18 21:00:00
2396,200,2026-02-19,2026-02-25,53.33,6.35,5.73,3.99,0,Medium,Decreasing,Academic Pressure,2026-02-25 21:00:00
2397,200,2026-02-26,2026-03-04,57.04,6.66,7.11,4.6,0,Medium,Increasing,Academic Pressure,2026-03-04 21:00:00
2398,200,2026-03-05,2026-03-11,54.98,6.57,6.22,3.49,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
2399,200,2026-03-12,2026-03-18,72.1,5.85,7.11,5.98,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
2400,200,2026-03-19,2026-03-25,58.26,6.62,6.6,4.37,1,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2401,201,2026-01-01,2026-01-07,52.96,6.61,4.14,3.52,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
2402,201,2026-01-08,2026-01-14,51.0,6.27,3.83,3.29,0,Medium,Increasing,Low Mood,2026-01-14 21:00:00
2403,201,2026-01-15,2026-01-21,57.8,6.21,4.46,3.3,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
2404,201,2026-01-22,2026-01-28,57.98,6.36,4.45,3.58,1,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
2405,201,2026-01-29,2026-02-04,67.54,6.11,5.32,5.89,2,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
2406,201,2026-02-05,2026-02-11,59.94,6.42,4.92,3.67,2,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
2407,201,2026-02-12,2026-02-18,55.58,6.35,4.94,2.79,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
2408,201,2026-02-19,2026-02-25,52.08,6.65,4.09,3.26,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
2409,201,2026-02-26,2026-03-04,54.57,6.2,5.17,3.26,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
2410,201,2026-03-05,2026-03-11,51.44,6.56,4.84,3.35,0,Medium,Stable,Stable Routine,2026-03-11 21:00:00
2411,201,2026-03-12,2026-03-18,68.67,6.12,5.72,5.07,4,High,Decreasing,Academic Pressure,2026-03-18 21:00:00
2412,201,2026-03-19,2026-03-25,57.1,6.44,4.71,3.26,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2413,202,2026-01-01,2026-01-07,52.6,8.77,4.4,3.08,0,Medium,Increasing,Academic Pressure,2026-01-07 21:00:00
2414,202,2026-01-08,2026-01-14,50.33,7.8,5.19,2.42,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
2415,202,2026-01-15,2026-01-21,57.04,8.65,4.6,3.0,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
2416,202,2026-01-22,2026-01-28,48.36,8.51,4.68,3.64,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
2417,202,2026-01-29,2026-02-04,61.6,8.14,6.46,5.11,2,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
2418,202,2026-02-05,2026-02-11,51.74,8.14,4.46,3.05,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
2419,202,2026-02-12,2026-02-18,53.37,8.46,4.67,2.95,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
2420,202,2026-02-19,2026-02-25,51.45,8.74,4.42,2.3,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
2421,202,2026-02-26,2026-03-04,51.91,8.67,4.4,2.12,0,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
2422,202,2026-03-05,2026-03-11,55.64,8.92,4.98,3.34,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
2423,202,2026-03-12,2026-03-18,62.75,7.88,6.0,4.62,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
2424,202,2026-03-19,2026-03-25,56.58,8.13,4.94,3.09,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2425,203,2026-01-01,2026-01-07,55.11,5.95,6.15,5.48,1,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
2426,203,2026-01-08,2026-01-14,61.11,5.63,5.9,6.31,0,Medium,Stable,Sleep Deficit,2026-01-14 21:00:00
2427,203,2026-01-15,2026-01-21,57.5,5.64,6.06,5.89,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
2428,203,2026-01-22,2026-01-28,54.91,5.5,5.67,5.51,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
2429,203,2026-01-29,2026-02-04,74.9,5.02,6.92,6.94,7,High,Stable,Academic Pressure,2026-02-04 21:00:00
2430,203,2026-02-05,2026-02-11,63.2,5.46,5.53,5.78,1,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
2431,203,2026-02-12,2026-02-18,56.98,6.02,5.82,5.33,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
2432,203,2026-02-19,2026-02-25,53.53,6.14,5.65,5.82,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
2433,203,2026-02-26,2026-03-04,54.04,6.09,5.99,6.21,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
2434,203,2026-03-05,2026-03-11,58.32,5.78,6.54,6.3,1,Medium,Stable,Low Mood,2026-03-11 21:00:00
2435,203,2026-03-12,2026-03-18,68.8,5.34,7.56,7.94,4,High,Increasing,Academic Pressure,2026-03-18 21:00:00
2436,203,2026-03-19,2026-03-25,61.94,5.62,6.22,6.44,1,Medium,Decreasing,Sleep Deficit,2026-03-25 21:00:00
2437,204,2026-01-01,2026-01-07,56.35,7.62,6.55,3.6,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
2438,204,2026-01-08,2026-01-14,55.09,7.0,6.39,3.3,1,Medium,Decreasing,Low Mood,2026-01-14 21:00:00
2439,204,2026-01-15,2026-01-21,48.13,7.22,5.96,4.31,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
2440,204,2026-01-22,2026-01-28,55.47,7.45,6.37,3.56,0,Medium,Increasing,Academic Pressure,2026-01-28 21:00:00
2441,204,2026-01-29,2026-02-04,61.09,6.67,6.88,5.6,1,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
2442,204,2026-02-05,2026-02-11,54.06,7.11,6.68,3.93,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
2443,204,2026-02-12,2026-02-18,54.87,7.1,6.38,3.54,0,Medium,Decreasing,Academic Pressure,2026-02-18 21:00:00
2444,204,2026-02-19,2026-02-25,47.45,7.43,6.09,3.91,0,Medium,Decreasing,Academic Pressure,2026-02-25 21:00:00
2445,204,2026-02-26,2026-03-04,53.11,7.13,5.76,4.0,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
2446,204,2026-03-05,2026-03-11,52.93,7.59,6.0,4.27,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
2447,204,2026-03-12,2026-03-18,66.06,6.68,7.37,5.8,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
2448,204,2026-03-19,2026-03-25,52.38,7.66,6.59,4.17,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
2449,205,2026-01-01,2026-01-07,57.5,6.63,6.33,4.89,0,Medium,Increasing,Low Mood,2026-01-07 21:00:00
