sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,caffeine_intake_mg,mood_score,fatigue_level,assignment_load,deadline_pressure,social_interaction_score,financial_worry_score,health_condition_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,emotional_pressure_index,stress_level
5.358920969955333,7.177124563053045,7.811510642062535,3.8058267622412054,50.525226780346216,326.8200628339474,3.0,8.021580600893353,9.978419399106645,9.956838798213292,7.0,2.9784193991066457,6.0,0.48720185902214086,0.8145380297988449,9.96762909865997,1.7824872236269877,11.61733740430374,15.021580600893353,High
5.424658359206291,8.616116181036404,6.298280181855409,5.031412357977784,13.891799959049754,236.85307294691495,3.3439636289181367,7.0,8.828018185540932,9.0,6.828018185540931,4.828018185540931,6.343963628918138,0.7989098690989193,1.180573954962631,8.914009092770467,2.3098477423730164,11.329692539833193,13.656036371081862,High
6.695234212300933,3.369860664875038,7.942699605936613,3.15948024650347,1.576679802112892,188.76679802112892,2.605830049471777,8.605830049471777,8.394169950528223,10.0,6.0,4.394169950528223,3.394169950528223,0.39737755990196694,0.37709951549426024,9.197084975264112,1.8454714974939352,11.102179852440084,16.0,High
5.7774409313012,4.063773710444413,9.995201331365282,4.300402662730564,0.2156405968236328,174.46089850794093,1.9460898507940918,9.0,6.053910149205908,9.946089850794092,6.946089850794092,6.892179701588184,3.0539101492059078,0.4300698695182951,0.3696435963859992,8.0,1.119853577635134,14.295603994095845,17.053910149205908,High
6.388025592090072,3.3881886941286585,8.551881589047792,2.465644767143377,41.31359817463205,69.31359817463205,1.6771199391544016,8.322880060845598,6.677119939154402,5.677119939154402,6.322880060845598,6.645760121691197,4.0,0.2880514126388328,0.353986392685218,6.177119939154402,1.1709435958355718,11.01752635619117,16.645760121691197,High
5.659239481473537,4.75406491312176,8.469180980048424,1.8517833575423714,23.260237749394697,135.49122478623312,2.0,9.248537464372188,8.751462535627814,8.248537464372186,4.254387606883441,6.751462535627814,6.0,0.21813052245788872,0.5035880984460678,8.5,1.1045087752137666,10.320964337590796,17.248537464372188,High
6.536356389876265,3.312447615135098,7.42356573490278,4.575204895013888,0.0,155.44298150845938,4.0,7.32004450012626,7.67995549987374,8.32004450012626,6.67995549987374,4.67995549987374,5.32004450012626,0.6181590821356788,0.39659425912954666,8.0,3.1638081273969583,11.99877062991667,13.32004450012626,High
5.225992904296688,3.7197941823680036,9.528116394875887,2.4350007053467357,22.592476865051317,314.6986513940112,3.243151168045709,8.0,6.0,7.756848831954291,5.486302336091419,3.0,6.243151168045709,0.25583138297700014,0.35321972078616115,6.878424415977145,1.8727589295812552,11.963117100222622,14.75684883195429,High
7.472223514739,2.6293994599253936,9.236666181972875,3.48803427503051,7.3162442874576925,224.6923971742385,1.0000000000000004,8.170938928135577,7.0,9.0,6.0,6.658122143728846,4.829061071864423,0.37776612226444684,0.2559809653063096,8.0,0.817692542582376,12.724700457003385,17.170938928135577,High
5.784408660813517,4.463809161429817,7.298849962415898,2.361296921133993,25.311173967952374,216.6871939926044,4.124795995069596,6.562397997534798,9.562397997534799,8.437602002465201,7.875204004930404,10.0,5.562397997534798,0.32287697692321904,0.5376997646599291,9.0,3.102088921903273,9.66014688354989,12.437602002465201,High
6.474224540860155,2.7300893620671483,7.083476071326304,3.3648929465052717,24.891267855438407,290.13814923238067,2.8493762753884573,8.0,8.849376275388458,9.849376275388458,7.3012474492230846,6.6987525507769154,6.0,0.4774419661325785,0.33564784733444974,9.349376275388458,2.0446049744126893,10.448369017831576,15.150623724611542,High
6.151172555038204,8.468207885267425,8.598632019122096,1.8366111963745497,29.804574160299417,217.13014165273637,3.9804574160299415,8.0,9.0,10.0,2.039085167940116,7.0,6.9804574160299415,0.21360923160659234,0.8822377668852128,9.5,2.720370085966528,10.435243215496646,14.019542583970058,High
5.5654471808064905,3.011721476694271,9.04261583830725,2.2980181880926143,15.518684559337508,176.06228186445836,3.8765570466114587,9.0,4.2468859067770826,9.87655704661146,7.0,3.493771813554164,3.123442953388541,0.25646054853843825,0.3019714649868786,7.06172147669427,2.169271670810479,11.340634026399865,15.12344295338854,High
5.74755829341021,2.925246919913514,7.040508531333848,1.5261336494881168,47.63080571016732,189.98402838932643,3.0,6.245639809661089,8.0,6.245639809661089,7.508720380677822,6.754360190338911,6.0,0.21646433137646637,0.36302885259254564,7.1228199048305445,2.382046538661041,8.566642180821965,13.245639809661089,High
4.915367203607321,5.695160126719911,8.973474597294508,3.915376841716028,29.347459729450907,37.777750213865886,3.294726696727677,10.0,10.0,9.294726696727677,4.0,4.115819909816969,6.0,0.4361433750692499,0.5709988656587561,9.647363348363838,1.4745213722236676,12.888851439010537,16.70527330327232,High
5.551924463990888,8.237113304013668,7.060085404070617,4.110864806670463,17.09622319954441,120.87695345383422,1.36540773318147,5.182703866590735,8.0,9.0,8.182703866590735,6.182703866590735,5.817296133409265,0.5837669473241784,1.0237443399585293,8.5,1.1956789656321525,11.170950210741081,13.817296133409265,High
5.7422187637710485,5.270267844027574,7.937084841757261,3.6466718543434284,4.994643119448529,107.66182855379137,3.0,9.624330389931066,7.624330389931066,6.0,5.248660779862132,4.0,5.624330389931066,0.4616039903050866,0.591127714195612,6.812165194965533,1.6222051936605881,11.58375669610069,16.624330389931067,High
5.189502454501756,5.553124527579637,9.017126840876317,2.980083789485318,59.70765671851262,155.70598092880624,1.7059809288062566,8.0,8.0,7.0,3.2940190711937434,5.588038142387487,6.705980928806257,0.32935883865492077,0.5521903120079998,7.5,1.0049064806426569,11.997210630361636,16.294019071193745,High
6.518543307884225,6.843161996874272,8.984431232866749,3.6405140093771844,46.106698905995145,302.10669890599513,4.841900156286409,6.841900156286409,9.0,9.841900156286409,6.158099843713591,7.0,6.841900156286409,0.40671560451631794,0.6876977511387112,9.420950078143203,4.032927143832208,12.624945242243934,12.0,High
5.156911155788592,5.739912123440996,6.327533905425057,2.1103113748182323,19.2466094574944,215.50200657088922,2.9058261821868,8.0,8.0941738178132,9.0941738178132,5.0,5.0,5.0,0.33364181103864204,0.7832758976096501,8.5941738178132,1.6502234982592285,8.437845280243288,15.0941738178132,High
6.12929233231596,4.515888188530281,11.16283722332749,3.348084186231856,3.049654684526704,39.085103594641964,1.6950345315473294,9.695034531547329,9.390069063094659,10.0,5.390069063094659,6.609930936905341,5.0,0.3006155303413867,0.37041974124975613,9.69503453154733,0.9325187478285408,14.510921409559344,18.0,High
6.388170013082228,4.986908811986269,6.955078825068497,4.292268916644099,26.0157650136995,247.53941253424875,3.753941253424875,7.246058746575125,8.0,9.753941253424875,6.753941253424875,6.0,3.4921174931502494,0.6170496672731335,0.6268931869568504,8.876970626712438,2.9373637142810676,11.247347741712597,13.49211749315025,High
6.624018020684839,5.741883986030583,8.799818283680185,3.6159252873071828,3.7219072666223454,201.4018020684839,2.0,9.639046366688827,8.639046366688829,6.082860899933515,5.0,7.639046366688828,7.0,0.41356274948494065,0.5843913814227241,7.360953633311172,1.2443999521826639,12.415743570987368,17.639046366688827,High
6.000392781444349,4.148857961606798,7.360749256948853,1.4785014861022945,25.2592144371113,61.854989402208915,2.2592144371113014,7.0,8.7407855628887,10.0,5.259214437111302,3.2592144371113014,6.740785562888698,0.2011480711467301,0.496644316189252,9.370392781444348,1.6825203554781658,8.839250743051148,14.740785562888698,High
6.587091439728058,6.6,5.680908992642952,2.6749994595362367,11.327280588563832,232.09089926429522,2.0,7.0,8.79091007357048,9.0,5.0,6.418179852859042,5.209089926429521,0.47062015106956895,0.9879258100235557,8.89545503678524,1.6467728599320148,8.35590845217919,15.0,High
4.198229786467237,4.7059553293091145,5.88468935940171,0.5646776556445876,0.0,283.88276601495727,4.647127669159541,7.823563834579771,8.17643616542023,9.82356383457977,9.17643616542023,9.294255338319083,5.0,0.09447509530016773,0.6869884109070235,9.0,2.194411107044233,6.449367015046298,13.17643616542023,High
4.780252720129955,7.16898424181143,4.399809240485347,4.043910328537328,59.87315216814746,221.66380446890327,2.9365760840737316,8.936576084073732,7.190271747778805,8.126847831852537,7.936576084073732,5.063423915926268,6.0,0.9185586011761058,1.3273641513825083,7.658559789815671,1.4061058691155024,8.443719569022674,16.0,High
6.08177570936171,6.853861061430411,7.995519653155606,2.067116316339401,30.99380714586017,195.57673673211985,3.7852719389900122,8.0,8.214728061009987,10.0,5.785271938990013,8.0,6.214728061009987,0.2585987722859475,0.7613299032427665,9.107364030504995,2.5734588295736227,10.062635969495005,14.214728061009987,High
4.45256484904913,4.886860415935114,8.483070615862996,4.942380933844088,12.000000000000002,200.6929384137005,2.1431855628661465,9.856814437133854,9.143185562866146,9.143185562866146,7.1431855628661465,9.0,5.8568144371338535,0.5845396747868212,0.5163354624118766,9.143185562866147,0.8719991675606513,13.425451549707084,17.71362887426771,High
6.596632008448717,6.8568423579110105,6.35929883512569,4.2743520225299125,12.705270737330306,221.1648937531926,1.1438588069632996,6.1438588069633,9.7122823860734,9.8561411930367,4.1438588069633,9.7122823860734,4.287717613926599,0.670081061570599,0.9323270862281057,9.784211789555052,1.0373228138027373,10.633650857655603,15.0,High
4.498994736337108,5.124372415876275,7.742219085930744,2.0065971471316804,31.279594173439403,297.16835761066915,2.856632847786617,10.0,9.143367152213383,9.0,4.143367152213383,3.0,5.0,0.26328346487219023,0.5878024677611073,9.071683576106691,1.1590946678163268,9.748816233062424,17.143367152213383,High
6.877248361808449,6.719429085433827,9.090234834171834,3.012886070349287,10.63422110563419,214.51008241183015,2.0,9.694631155774633,8.694631155774633,5.3053688442253675,5.0,7.6946311557746325,6.389262311549265,0.33182577132489777,0.6652608351181997,7.0,1.2880524433078633,12.10312090452112,17.694631155774633,High
5.856646508767526,5.504282908871298,6.362666636952483,4.390989891336245,45.45252493737481,24.33938813162152,3.0,7.0,6.064646419624973,9.870707160750054,6.064646419624973,7.0,5.0,0.690376125244872,0.7491536969689414,7.967676790187514,2.196242440787822,10.753656528288726,14.0,High
5.186200653338556,3.473694910936635,9.320858455406153,2.8700174059541346,28.271461385153835,333.99651880917304,3.0,8.0,6.182134653711541,9.817865346288459,4.908932673144229,6.908932673144229,4.182134653711541,0.3079788413004652,0.3366922348085888,8.0,1.7287335511128519,12.190875861360286,15.0,High
7.137135856889601,6.468935441740735,4.438984443513526,4.292913144883189,3.570378533440188,142.1701581305551,3.0,7.143207155519937,8.143207155519937,9.856792844480063,7.570378533440188,5.856792844480063,4.2864143110398745,0.9731979266348062,1.1909126721376873,9.0,2.6339411568626856,8.731897588396714,14.143207155519937,High
4.534768269501914,6.885955028918366,7.929943786147958,2.762022485540817,40.601124277040846,214.71242973268494,5.0,8.712429732684948,9.0,7.0,5.575140534630106,4.712429732684948,5.0,0.3499366203499478,0.7710589715115932,8.0,2.3427914492913486,10.691966271688775,13.712429732684948,High
5.870906908749236,5.003627634996944,8.722768733764516,3.545767759170232,0.24184233312959336,139.36756425137526,3.969769708358801,9.0302302916412,8.0,6.9697697083588,6.0,3.030230291641199,6.0,0.4065171345598727,0.5147072466019187,7.4848848541794,2.3256625626854848,12.268536492934748,15.0604605832824,High
5.988335104372628,6.104994686882115,6.250853700285221,3.1133510437262797,14.332979125474402,81.66170775664162,4.0,9.9167552186314,6.916755218631399,6.166489562737201,6.0,7.083244781368601,6.0,0.4980285327812893,0.842056079660598,6.5416223906843,2.19564808685443,9.3642047440115,15.9167552186314,High
5.420464237664989,5.768554926317672,7.844183536185682,3.5273500672690163,24.725614029586144,358.76264509876955,3.0558164638143186,7.055816463814319,6.055816463814319,6.944183536185681,4.055816463814319,5.888367072371363,5.0,0.4505856384449463,0.6517722513568895,6.5,2.052403658625404,11.371533603454697,14.0,High
6.163074654662125,5.7109917740194485,8.837373894147785,1.4232686636655312,24.58171659163828,226.9961198199319,2.0836566816723443,7.0,10.0,9.0,4.2509700450170325,3.0,7.0,0.16099655715910144,0.5807691853777806,9.5,1.5975506363506344,10.260642557813316,14.916343318327655,High
5.555274835622459,8.026773330433219,5.952966885836722,2.19987010813497,32.462537629730996,289.9900211919769,3.0,9.462537629730999,9.462537629730999,10.0,6.462537629730998,2.3876128891929946,4.462537629730998,0.37076701796003214,1.1619424318893472,9.7312688148655,1.592029794549187,8.152836993971693,16.462537629731,High
6.000762557315334,7.01470185187588,8.26040477956639,4.303375502661292,15.36140211605886,285.80701058029433,1.3574268077372578,9.0,9.0,8.357426807737257,6.0,4.642573192262742,4.0,0.5204966257892043,0.7568142166191301,8.67871340386863,0.818464035258998,12.56378028222768,17.64257319226274,High
6.318054562269106,3.9837890270572944,7.988406183840283,2.757640497406259,19.538284321701163,111.59842379548711,1.0000000000000004,8.958593513715295,9.0,9.958593513715295,4.041406486284705,7.958593513715295,4.958593513715295,0.34512556323682575,0.44321050675322277,9.479296756857648,0.6344784749526236,10.746046681246542,17.958593513715293,High
6.662043402059438,5.016915168702006,8.69300591846265,3.079076940014459,20.897829897028082,260.3928978448192,3.0,6.899802717911644,9.899802717911644,9.100197282088356,4.899802717911644,3.799605435823288,6.899802717911644,0.3541880973267788,0.5175937396461228,9.5,2.53508877693976,11.77208285847711,13.899802717911644,High
5.702546213749281,8.420847793703063,7.878480769670716,2.1276244780473688,37.83044125938757,131.6617323108037,4.0,8.0,9.559317232813399,10.0,3.118634465626796,5.881365534373204,7.0,0.27459891687343596,0.9530534434934711,9.7796586164067,2.5344649838885696,10.006105247718086,14.0,High
6.711828280468893,5.569179062073942,8.53190296858431,4.344309608440039,40.17350781605049,146.08394521190291,3.0578359386834952,6.057835938683495,6.8843281226330095,8.0,7.942164061316505,6.1156718773669905,7.0,0.509107700732029,0.5842436176658092,7.442164061316505,2.901656467813989,12.876212577024349,13.0,High
6.011280950242498,3.6687190497575015,10.169729282827372,4.087610872552542,0.0,190.6526907221127,2.567734125202082,9.567734125202083,9.567734125202083,10.0,5.432265874797918,3.432265874797918,5.432265874797918,0.40348558833129256,0.33411180372503196,9.783867062601042,1.4718782873262883,14.257340155379914,17.0,High
5.721756106354142,5.360162569058735,6.25445527347997,2.107479678867658,14.048780732059482,156.28130055246987,2.330081284529368,7.0,6.330081284529368,7.0,3.339837430941264,6.330081284529368,5.669918715470632,0.338737149138629,0.7347241316191134,6.6650406422646835,1.6515934872232116,8.361934952347628,14.669918715470633,High
5.446823631823188,6.495090375867373,5.483929800928111,1.4385492813259224,15.480783858563614,334.34665119116283,2.2596080707181936,8.0,9.259608070718194,8.259608070718194,3.519216141436387,8.0,5.0,0.2555440447751407,1.0082018248750506,8.759608070718194,1.3771313235997256,6.922479082254032,15.740391929281806,High
4.689876408608601,5.609752817217202,5.830900664223313,4.2691920293202354,37.81677737055229,224.26401969742415,4.636644525889543,7.636644525889543,8.363355474110456,8.273289051779086,7.636644525889543,5.636644525889543,5.0,0.7322446818746171,0.8211047306051327,8.318322262944772,2.5051604099865026,10.10009269354355,13.0,High
6.608826814224388,3.333818894460866,9.257247979712124,3.2561811055391336,19.07637788921733,197.79567237295944,2.076377889217331,6.923622110782669,5.0,7.538188944608665,2.5381889446086654,2.0,6.0,0.35499592112301315,0.32670675288976636,6.2690944723043325,1.7577273533918865,12.513429085251257,14.847244221565337,High
